ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,א.,איך הנביא קורא לפלגשים שנשארו עגונות ובעלן בחיים,אַלְמְנוֹת חַיּוּת
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ב.,איזה איש שבע בן בכרי נקרא וזאת בגלל שהיה רשע,בליעל
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ג.,כי המי מירושלים יצאו ואחרי שבע בן בכרי רדפו,גִּבֹּרִים
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ד.,מה איש יהודה היו ואחרי המלך הם הלכו,דָּבְקוּ
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ה.,בגת היו ארבעה ענקים ובני מי היו נקראים,הָרָפָה
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ו.,איך כתוב שאלקים התרצה אחרי ששאול הגיע לקבורה,וַיֵּעָתֵר אלקים לארץ
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ז.,בְּמָה יד ימין יואב החזיקה ויד שמאל בחרב המיתה,זְקַן עֲמָשָׂא
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ח.,מה יואב חגור על מתניו כאשר עֲמָשָׂא הגיע אליו,חרב מְצֻמֶּדֶת
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ט.,לפירוש הראשון ברש"י קנאת שאול מה היתה בקנאתו לבני ישראל ויהודה,טובה
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,י.,שבע בן בכרי איזה איש היה על שם שבטו כך נקרא,ימיני
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,כ.,מי עם אבישי יצאו ואחרי שבע בן בכרי רדפו,כְּרֵתִי
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ל.,למי עִם ישראל היתה עוד מלחמה שם נלחמו בני הָרָפָה,לפלשתים
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,מ.,מה עֲמָשָׂא בדם היה ואז כבר לא מועילה העזרה,מִתְגֹּלֵל
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,נ.,עד מתי בני רצפה היו תלויים כדי שיראו העוברים והשבים,נִתַּךְ מים עליהם
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ס.,מה על העיר שפכו  כי את החומה להפיל רצו,סֹלְלָה
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ע.,כמה פלגשים לדוד היו והם בירושלים נשארו,עשר
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,פ.,מי גם עם אבישי יצאו ואחרי שבע בן בכרי רדפו,פְּלֵתִי
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,צ.,מה פלגשי דוד היו  וכמו אלמנות הם נחשבו,צְרֻרוֹת
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ק.,בעיר היתה אשה חכמה מה היא ליואב אמרה,קְרַב עד הנה
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ר.,את מה בעד החלון השליכו ואז צבא יואב נפוצו,ראש שבע בן בכרי
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ש.,כמה שנים רעב היה בימי דוד שנה אחרי שנה,שלש
ספר שמואל,חידון לפרשת "שבע בן בכרי" (שמואל-ב' פרקים כ-כא) ,מקבילה ל-תזריע,ת.,מה אנשי דוד נשבעו לו  שְׁמַה אִתָּנוּ למלחמה לא,תצא.
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,א.,מה נחלי מָוֶת עשו לי ונחלי בליעל יְבַעֲתֻנִי,אֲפָפֻנִי
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ב.,מתי אל ה' אקרא והוא מהיכלו אותי שמע,בַּצַּר לי
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ג.,איפה מלאך ה' היה כשה' אמר לו הרף ידך,גֹרֶן הָאֲרַוְנָה
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ד.,כשאת העם פקדו מאיפה עד באר שבע ספרו,דן
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ה.,אלו מוסדות ירגזו כי חרה לו ויתגעשו,השמים
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ו.,מה ה' לי כצדקתי ולנגד עיניו כבורי,וישב
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ז.,נעים מה דוד היה,זְמִרוֹת ישראל
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ח.,מה דוד לה' אמר כשיואב מהמִפְקָד חזר,חטאתי מְאֹד
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ט.,כמו מה את מְשַׂנְאַי אֲדִקֵּם ואותם גם ארקעם,טיט חוּצוֹת
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,י.,ויצא למרחב אותי ומה יעשה כי חפץ בי,יחלצני
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,כ.,ממה ה' את דוד מציל וישועות למלכו מגדיל,כף כל איביו
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ל.,מה דוד ליואב ציווה שיעשה לישראל וליהודה,לֵךְ מְנֵה
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,מ.,כמה פעמים ה' אלקיך יוסף אל העם ועיני אֲדֹנִי המלך רואות אותם,מאה
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,נ.,בני מי יתכחשו לי לשמוע אוזן ישמעו לי,נֵכָר
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ס.,מה חבלי שְׁאוֹל עשו לי ומקשי מָוֶת קִדְּמֻנִי,סַבֻּנִי
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ע.,מה חלקת השדה מלאה ויאספו פלשתים לַחַיָּה,עדשים
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,פ.,כשעֲדִינוֹ הָעֶצְנִי הרג חללים שְׁמֹנֶה מאות הורג בכמה פעמים,פעם אחת
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,צ.,איך דוד את ישראל כינה כשראה את המלאך ונשא תחינה,צאן
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ק.,באיזה זמן הגיעו אל דוד הגיבורים ופלשתים בעמק רפאים,קציר
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ר.,מה דיבר בי  ומילתו על לשוני,רוח ה'
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ש.,כמה גיבורים בקעו את מחנה פלשתים,שלשה
ספר שמואל,חידון לפרשת "שירה" (שמואל-ב' פרקים כב-כד) ,מקבילה ל-מְּצֹרָע,ת.,איך נקראת ישיבת החכמה  שהראש שלה גם גדול בגבורה,תַּחְכְּמֹנִי.
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,א.,"יבקשו לאֲדֹנִי המלך נערה" מי מצאו שהיתה יפה,אבישג השונמית
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ב.,איך דוד נקרא כשהגיע לימי זקנה,בא בימים
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ג.,לאן את שלמה הורידו ואותו למלך המליכו,גִחוֹן
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ד.,מה נתן יואב בחגרתו אשר במתניו,דמי מלחמה
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ה.,לאן שִׁמְעִי ירד לקראתי,הירדן
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ו.,מה נאמר שְׁבַּת שֶׁבַע עשתה כאשר באה אל המלך החדרה,וַתִּקֹּד
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ז.,מה דוד המלך היה כשבקשו לו נערה בתולה,זָקֵן
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ח.,"ויעש לו אֲדֹנִיָּה רכב ופרשים" וכמה אנשים לפניו רצים,חמשים
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ט.,מה ליונתן בן אביתר אמר אֲדֹנִיָּה כי איש חיל אתה ומה,טוב תבשר
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,י.,מה בת שבע למלך אמרה כשהוא אמר שיקיים את השבועה,יחי אֲדֹנִי המלך דוד לְעֹלָם
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,כ.,על מה שלמה ישב אחרי שלמלך נחשב,כסא המלוכה
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ל.,מה יהיה אם ישמרו בניך את דרכם ללכת לפני בכל לבבם,לא יכרת לך איש
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,מ.,מה דוד את שלמה ציווה  שישמור הוא את מה,משמרת ה'
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,נ.,לאיזה נביא לא קרא אֲדֹנִיָּה  וגם לא לשלמה ולא לבניה,נתן
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ס.,מה אבישג למלך היתה אבל הוא לא ידעה,סֹכֶנֶת
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ע.,את מי הרג יואב בן צרויה  וישם בשלום דמי מלחמה,עמשא בן יתר
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,פ.,על מה את שלמה הרכיבו ואותו אל הגיחון הביאו,פִרְדָּה
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,צ.,מה אֲדֹנִיָּה זבח כשלהיות מלך הלך,צאן ובקר וּמְרִיא
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ק.,בְּמַה החזיק אֲדֹנִיָּה  כי נפלה עליו חרדה,קרנות המזבח
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ר.,והשיב ה' את דמו על מה אמר שלמה על יואב בן צרויה,ראשו
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ש.,על מי אמר דוד "והנה עמך והוא קללני קללה",שִׁמְעִי בן גרא
ספר מלכים,חידון לפרשת "המלך דוד" (מלכים-א' פרקים א-ג ב) ,מקבילה ל-אחרי מות,ת.,ככל הכתוב בְּמַה אמר דוד ללכת וְשָׁמַרְתָּ,תורת משה.
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,א.,אלו עצים ביקש שלמה מהצִּדֹנִים,ארזים
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ב.,עד היכן ישבו לבטח מדן,באר שבע
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ג.,היכן ה' לשלמה נראה וזה היה בחלום הלילה,גבעון
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ד.,איך לרפסודות קורא הנביא שאמר חירם שאותם הוא יביא,דֹּבְרוֹת
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ה.,מהיכן כרתו ארזים ואיש אין כורת כצִּדֹנִים,הלבנון
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ו.,איך נאמר ששלמה התעורר והבין שה' איתו דיבר,ויקץ
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ז.,מה אין בבית איתנו זולתי שתים אנחנו,זר
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ח.,כל ישראל את המשפט שמעו ומה בקרבו של שלמה ראו,חכמת אלקים
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ט.,בת שלמה היתה בן אבינדב לקחה לאשה,טָפַת
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,י.,מי רַבִּים כַּחוֹל אשר על שפת הים  אוכלים ושותים ושמחים כולם,יהודה וישראל
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,כ.,איזה שמן נתן שלמה למלך צור שגמל עימו,כתית
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ל.,מה שלמה ביקש ונתת לעבדך כדי שאוכל לשפוט את עמך,לב שֹמֵעַ
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,מ.,מה מכל ישראל המלך העלה שכר לאנשים ההולכים לְבָנוֹנָה,מס
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,נ.,מה אמר שלמה אנכי והמלכת אותי תחת אבי,נער קָטֹן
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ס.,ארבעים אלף אֻרְוֹת של מה היו שלמה והם שמשו אותו למרכבו,סוסים
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ע.,מתפסח ועד היכן מלך שלמה ומכל המלכים שלום היה לו,עזה
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,פ.,אין שטן ואין מה כשהניח לנו ה' עתה,פֶּגַע
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,צ.,באמת וּבֶמָה דוד הלך לפניך,צדקה
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ק.,שלמה דיבר על העצים עד האזובים שמאיפה יוצאים,קיר
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ר.,מה על שלמה נאמר שהוא בכל עבר הנהר,רֹדֶה
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ש.,כמה משלים שלמה דיבר בנוסף לשירים שהיה אומר,שלשת אלפים
ספר מלכים,חידון לפרשת "שלמה" (מלכים-א' פרקים ג ג-ה) ,מקבילה ל-קדושים,ת.,איש תחת מה  ישב לבטח בישראל ויהודה,תאנתו.
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,א.,אלו חלונות לַבָּיִת היו בנוסף על כך ששְׁקֻפִים נבנו,אֲטֻמִים
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ב.,בצלעות של מה עשו את הרצפה,ברושים
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ג.,עם טורים של מה את החצר בנה,גזית
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ד.,המקום שבו הארון היה איך הוא היה נקרא,דביר
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ה.,מה לא יכלכלוך ואף הבית שבניתי לשמך,השמים ושמי השמים
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ו.,מה שלמה עם כפיו עשה נגד כל קהל ישראל השמימה,ויפרש
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ז.,בְּמה את כל הבית צִפה ויצף שלמה את הבית מפנימה,זהב
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ח.,את מי מִצֹּר לקח שלמה והוא עשה את כל מלאכתו,חירם
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ט.,איך נקרא דְּבָרוֹ שדיבר ביד משה עבדו,טוב
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,י.,מה על קיר הבית בנה ועל זה נאמר שצלעות עשה,יציע
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,כ.,שני מה בדביר עשה כל אחד עשר אמות קומה,כרובים
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ל.,מה יהיה שלם עם ה' אלקיכם,לבבכם
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,מ.,לאן עמך על אֹיְבוֹ יצא והתפלל אליך דרך הבית הזה,מלחמה
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,נ.,מי יבוא מארץ רחוקה כי שמע את זרעך הנטויה,נכרי
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ס.,מה את אולם הכסא עשה מהקרקע עד הקרקע,סָפוּן בָּאֶרֶז
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ע.,בְמַה ה' לשכון אמר אמר שלמה כשאת המלאכה גמר,ערפל
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,פ.,מה יהיו עיניך אל תפילת עבדך,פְתֻחֹת
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,צ.,מה כל העם זבחו והם מרֹב לא יספרו,צאן ובקר
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ק.,מה דְבָרַי יהיו אשר התחננתי לפני אלקינו,קְרֹבִים
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ר.,מה מן הקֹדש נראו והם על פני הדביר היו,ראשי הבדים
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ש.,כיצד העם לאֹהליהם הלכו והם טובי לב היו,שמחים
ספר מלכים,חידון לפרשת "הבית" (מלכים-א' פרקים ו-ט א) ,מקבילה ל-אמור,ת.,אחד מן הציורים  שעל הקירות נמצאים,תִמֹרֹת.
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,א.,לאן אנשי שלמה נסעו ומשם הרבה זהב הביאו,אופירה
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ב.,איזו עיר שלמה בנה בנוסף לגזר שמפרעה קיבלה,בית חֹרֹן תחתון
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ג.,ה' לשלמה שנית נראה היכן זה היה בפעם הראשונה,גבעון
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ד.,והקמתי את כסא ממלכתך כאשר מה על דוד אביך,דִּבַּרְתִּי
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ה.,וַתִּתֵּן למלך ככר זהב מאה ועשרים  וכמה היא נתנה לו בשמים,הרבה מֵאֹד
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ו.,מה לישראל אעשה אם אחריב את הבית הזה,וְהִכְרַתִּי
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ז.,מה יואב וישראל באדום עשו את כל מי משם הכו,זָכָר
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ח.,בְּמָה מלכת שבא ניסתה  ואת שלמה בחנה,חִידוֹת
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ט.,חכמה ומה הוספת אל השמועה,טוב
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,י.,מה יעשה העובר על הבית הזה,יִשֹּׁם וְשָׁרָק
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,כ.,מה שלמה עשה גדול  וצפהו זהב, את הכל,כסא שֵן
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ל.,למה ישראל יהיו  אם את המִצְוֹת לא ישמרו,לְמָשָׁל וְלִשְׁנִינָה
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,מ.,לְמָה הכסף לא נחשב כי כל הכלים עשויים זהב,מאומה
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,נ.,אלו נשים אהב שלמה אבל הן הטו את לבבו,נכריות
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ס.,מה המנחה שהביאו האנשים בנוסף לשְׂלָמוֹת, נֵשֶׁק וּבְשָׂמִים,סוסים
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ע.,בארץ הגליל כמה ערים שלמה נתן בעבור הארזים,עשרים
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,פ.,מה המנחה שהביאו האנשים בנוסף לשְׂלָמוֹת, נֵשֶׁק וּבְשָׂמִים,פְרָדִים
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,צ.,מה מאתים שלמה המלך עושה שש מאות זהב על אחת עולה,צִנָּה
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ק.,מה מתרשיש היו מביאים בנוסף לזהב, כסף ושנהבים,קֹפִים
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ר.,מה עוד במלכת שבא לא היה אחרי שאת שמע שלמה ראתה,רוח
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ש.,כמה משקל הזהב היה שבא לירושלים בשנה,שש מאות ששים ושש
ספר מלכים,חידון לפרשת "שמעתי" (מלכים-א' פרקים ט ב-יא כה) ,מקבילה ל-בהר,ת.,מה מתרשיש היו מביאים בנוסף לזהב, כסף ושנהבים,תֻכִּיִּים.
ספר מלכים,חידון לפרשת "ירבעם" (מלכים-א' פרקים יא כו-יג) ,מקבילה ל-בחוקתי,א.,ירבעם בן נבט מה היה והוא מן צְּרֵדָה,אֶפְרָתִי
ספר מלכים,חידון לפרשת "ירבעם" (מלכים-א' פרקים יא כו-יג) ,מקבילה ל-בחוקתי,ב.,מה עשה שלמה ולכן ירבעם הוכיחו,בנה את הַמִּלּוֹא
ספר מלכים,חידון לפרשת "ירבעם" (מלכים-א' פרקים יא כו-יג) ,מקבילה ל-בחוקתי,ג.,מה ירבעם היה  והוא עשה מלאכה,גיבור חיל
ספר מלכים,חידון לפרשת "ירבעם" (מלכים-א' פרקים יא כו-יג) ,מקבילה ל-בחוקתי,ד.,את מה עבדי רחבעם שמעו  ואל בתיהם חזרו,דבר ה'
ספר מלכים,חידון לפרשת "ירבעם" (מלכים-א' פרקים יא כו-יג) ,מקבילה ל-בחוקתי,ה.,מה מעל המזבח נשפך ואחר כך הנביא הלך,הַדֶּשֶׁן
